source_image,entry_type,volume_or_year_greek,volume_or_year_english,subsection_greek,subsection_english,author_greek,author_english,normalized_author,editor_translator,title_greek,title_english,page_numbers,lecture_count,disciplines,needs_review
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Δ. Κόκκος,D. Kokkos,D. Kokkos,,Διάφορα ποιήματα.,Various poems.,,,"Literature, Poetry",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Dr Trélat,Dr Trélat,Dr. Trelat,,Sur l'antisepsie générale.,Sur l'antisepsie générale.,,,"Medicine, Health, Public Health",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Ι. Ἀριστοκλῆς,I. Aristoklis,I. Aristoklis,,Ἱστορία τῶν νεωτέρων χρόνων,History of modern times,,(διαλ. 2),History,False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Ἀνδ. Σπαθάρης,And. Spatharis,Andr. Spatharis,,Φυσικὰ,Physics,,(διαλ. 4),"Physics, Natural Sciences, Science",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Κ. Μακρῆς,K. Makris,K. Makris,,Περὶ τῶν φυσιολογικῶν λειτουργιῶν τοῦ ἐγκεφάλου,On the physiological functions of the brain,,(διαλ. 3),"Medicine, Biology, Physiology, Neuroscience",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Καλλιόπη Κεχαγιᾶ,Kalliopi Kechagia,Kalliopi Kechagia,,Τὸ ὄνειρον.,The dream.,,,"Psychology, Literature, Philosophy, Psychiatry",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Ι. Ἀριστοκλῆς,I. Aristoklis,I. Aristoklis,,Περὶ τῆς ἀναγεννήσεως τῶν γραμμάτων τῶν τεχνῶν καὶ ἐπιστημῶν ἐν τῇ δυτικῇ Εὐρώπῃ,"On the renaissance of letters, arts and sciences in Western Europe",,(διαλ. 6),"History, Cultural Studies, Art History, History of Science",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Χρ. Χ' Χρήστου,Chr. Ch' Christou,Chr. Ch. Christou,,Περὶ τοῦ βίου τῶν φυτῶν.,On the life of plants.,,,"Botany, Biology, Natural History, Natural Sciences",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Β. Βρᾶνος,V. Vranos,V. Vranos,,Ἡ μουσικὴ ὡς μέσον παιδαγωγικόν.,Music as an educational medium.,,,"Music, Education, Musicology, Aesthetics",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Χρ. Χ Χρήστου,Chr. Ch Christou,Chr. Ch. Christou,,Ζῳολογικὰ περίεργα.,Zoological curiosities.,,,"Zoology, Biology, Natural History, Natural Sciences",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Εὐ. Ἀμαξόπουλος,Ev. Amaxopoulos,Ev. Amaxopoulos,,Ἐκ τῆς μεσαιωνικῆς ἱστορίας.,From medieval history.,,,"History, Byzantine Studies",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Ν. Φωτιάδης,N. Fotiadis,N. Fotiadis,,Περὶ πολυτελείας ὑπὸ οἰκονομολογ. ἔποψιν,On luxury from an economic perspective,,(διαλ. 2),"Economics, Sociology, Ethics, Political Science",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Ηλ. Βαλσαμάκης,Il. Valsamakis,Il. Valsamakis,,Φυσικὰ,Physics,,(διαλ. 3),"Physics, Natural Sciences, Science",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Ι. Κόκκαλης,I. Kokkalis,I. Kokkalis,,Διάφορα ποιήματα.,Various poems.,,,"Literature, Poetry",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Ηρ. Βασιάδης,Ir. Vasiadis,Ir. Vasiadis,,Περὶ τοῦ πολιτισμοῦ τῶν ἀρχαίων,On the civilization of the ancients,,(διαλ. 3),"History, Classics, Cultural Studies, Anthropology",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Ε. Ποπέσκος,E. Popeskos,E. Popeskos,,Γένεσις μύθων καὶ ἐπίδρασις αὐτῶν· σπουδαιότεροι μυθογράφοι καὶ σύγκρισις τῶν ἔργων αὐτῶν,Genesis of myths and their influence; most important mythographers and comparison of their works,,(διαλ. 2),"Mythology, Literature, Folklore, Comparative Literature",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Γ. Παπαρρόδου,G. Paparrodou,G. Paparrodou,,Κηδεῖαι καὶ πένθος παρὰ τοῖς διαφόροις ἀρχαίοις ἔθνεσι.,Funerals and mourning among various ancient nations.,,,"History, Anthropology, Classics, Religion",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Γ. Παπαρρόδου,G. Paparrodou,G. Paparrodou,,Θεοὶ καὶ ἥρωες.,Gods and heroes.,,,"Mythology, Classics, Religion, Folklore",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Ι. Γεωργαντόπουλος,I. Georgantopoulos,I. Georgantopoulos,,Διεθνὲς δίκαιον καὶ ἰδίως τὰ περὶ συνθηκῶν.,International law and especially concerning treaties.,,,"Law, International Relations, Political Science",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Μ. Γεδεών,M. Gedeon,M. I. Gedeon,,Περὶ τῆς προϊούσης ἀναπτύξεως τῶν διοικητικῶν τῆς Ἐκκλησίας θεσμῶν κατὰ τοὺς τέσσαρας τελευταίους αἰῶνας.,On the progressive development of the administrative institutions of the Church during the last four centuries.,,,"History, Theology, Law, Administration",False
image_0237_left.png,Public Lecture,1887 - 1888,1887 - 1888,,,Ν. Σκωτίδης,N. Skotidis,N. Skotidis,,Ἀπὸ Κερκύρας εἰς Ἀλβανίαν.,From Corfu to Albania.,,,"Geography, Travel, Exploration, Ethnography",False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Ι. Ἀριστοκλῆς,I. Aristoklis,I. Aristoklis,,Ἱστορικὰ,Historical matters,,(διαλ. 4),History,False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Β. Βρᾶνος,V. Vranos,V. Vranos,,Δραματικὴ Ὁμήρου ἀνάλυσις,Dramatic analysis of Homer,,(διαλ. 2),"Literature, Classics, Literary Criticism, Drama",False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Ι. Ἀκεστορίδης,I. Akestoridis,I. Akestoridis,,Περὶ ἐμβολιασμοῦ ὑπὸ θεωρητικὴν καὶ πρακτικὴν ἔποψιν,On vaccination from a theoretical and practical perspective,,(διαλ. 3),"Medicine, Public Health, Epidemiology",False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Α. Βασακόπουλος,A. Vasakopoulos,A. Vasakopoulos,,Περὶ θαλασσοπορειῶν καὶ γεωγραφικῶν γνώσεων ἐν τῇ ἀρχαιότητι,On sea voyages and geographical knowledge in antiquity,,(διαλ. 3),"History, Geography, Classics, History of Geography",False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Γ. Ἀκεστορίδης,G. Akestoridis,G. Akestoridis,,Περὶ τῆς ἔν τισι τῶν ἐπαρχικῶν ἐπικρατούσης εὐλογίας καὶ περὶ τῶν ριζικωτέρων μέσων τῆς ἀπ' αὐτῆς προφυλάξεως τῶν οἰκογενειῶν καὶ τῶν ἀτόμων.,On the smallpox prevailing in some of the provinces and on the more radical means of protecting families and individuals from it.,,,"Medicine, Public Health, Epidemiology",False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Γ. Παπαρρόδου,G. Paparrodou,G. Paparrodou,,Περὶ ἀρχαιότητος καὶ ζῳολογικῶν χαρακτήρων τῶν ἀνθρώπων.,On antiquity and zoological characteristics of humans.,,,"Anthropology, Biology, History, Zoology",False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Χρ. Χατζηχρήστου,Chr. Chatzichristou,Chr. Chatzichristou,,Περὶ αἰσθημάτων καὶ συναισθημάτων παρὰ τοῖς ζῴοις.,On feelings and emotions in animals.,,,"Zoology, Psychology, Biology",False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Γ. Ἀκεστορίδης,G. Akestoridis,G. Akestoridis,,Ἀναγκαῖαι γνώσεις τῷ οἰκογενειάρχῃ περὶ τῶν μικροβίων τοῦ διαλείποντος πυρετοῦ.,Necessary knowledge for the head of the family about the microbes of intermittent fever.,,,"Medicine, Public Health, Epidemiology, Biology",False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Κ. Μακρῆς,K. Makris,K. Makris,,Περὶ δημώδους χειρουργικῆς,On popular surgery,,(διαλ. 3),"Medicine, Folklore, Ethnography, History of Medicine",False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Μ. Γεδεών,M. Gedeon,M. I. Gedeon,,Περὶ τοῦ γυναικείου ζητήματος ἐν τῷ μεσαιῶνι.,On the women's issue in the Middle Ages.,,,"History, Sociology, Gender Studies, Women's Studies",False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Σ. Βουτυρᾶς,S. Voutyras,S. Voutyras,,Ἀγωνία τῆς Ρώμης κατὰ τὸν Ε' αἰῶνα Εἷς Ἕλλην αὐτοκράτωρ.,Agony of Rome during the 5th century A Greek emperor.,,,"History, Classics, Byzantine Studies",False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Γ. Ἀκεστορίδης,G. Akestoridis,G. Akestoridis,,Περὶ διαιτητικῆς καὶ θεραπευτικῆς τοῦ γάλακτος χρήσεως,On the dietary and therapeutic use of milk,,(διαλ. 2),"Medicine, Nutrition, Health, Public Health",False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Εὐ. Ἀμαξόπουλος,Ev. Amaxopoulos,Ev. Amaxopoulos,,Σοφοκλῆς καὶ Σχίλλερος,Sophocles and Schiller,,(διαλ. 3),"Literature, Classics, Comparative Literature, Drama",False
image_0237_left.png,Public Lecture,1888 - 1889,1888 - 1889,,,Μ. Γεδεών,M. Gedeon,M. I. Gedeon,,Ἄποψις τῆς ἐν τοῖς τελευταίοις αἰῶσι καταστάσεως τοῦ Γένους,View of the situation of the Nation in the last centuries,,(διαλ. 2),"History, Sociology, Ottoman Greek History, Political Science",False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Χρ. Χατζηχρήστου,Chr. Chatzichristou,Chr. Chatzichristou,,Περὶ τοῦ φυτικοῦ βασιλείου ἐν συγκρίσει πρὸς τὸ ζωϊκόν,On the plant kingdom in comparison to the animal kingdom,,,"Biology, Botany, Zoology, Natural History",False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Χρ. Χατζηχρήστου,Chr. Chatzichristou,Chr. Chatzichristou,,Περὶ τροφῆς,On food,,,"Biology, Medicine, Nutrition, Public Health",False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Θ. Ἀκεστορίδης,Th. Akestoridis,Th. Akestoridis,,Ἀνάλεκτα ἐκ τῆς πειραματικῆς χημείας,Analecta from experimental chemistry,,δ. 2,"Chemistry, Science, Natural Sciences",False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Κ. Καλλιάδης,K. Kalliadis,K. Kalliadis,,"Περὶ τῆς Ἰφιγενείας τῆς ἐν Αὐλίδι τοῦ Εὐριπίδου καὶ τῆς Ἰφιγενείας τοῦ Ρακίνα, μετ' ἀπαγγελίας τεμαχίων ἐξ ἑκατέρας τῶν τραγῳδιῶν","On Iphigenia in Aulis by Euripides and Iphigenia by Racine, with recitation of excerpts from each of the tragedies",,,"Literature, Classics, Theater Studies, Comparative Literature",False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Ἡρ. Βασιάδης,Ir. Vasiadis,Ir. Vasiadis,,Περὶ τοῦ πολιτισμοῦ τῶν ἐθνῶν,On the civilization of nations,,διαλ. 5,"History, Sociology, Anthropology, Ethnology",False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Ε. Ποπέσκος,E. Popeskos,E. Popeskos,,Ἡ ποίησις ἐν τοῖς ἐπιταφίοις λόγοις τῶν ἀρχαίων μετ' ἀπαγγελίας τῶν ὡραιοτέρων σχετικῶν τεμαχίων ἐμμέτρων τε καὶ πεζῶν,Poetry in the funeral orations of the ancients with recitation of the most beautiful related excerpts in verse and prose,,,"Literature, Classics, Poetry, Rhetoric",False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Κ. Καλλιάδης,K. Kalliadis,K. Kalliadis,,"Περὶ τῆς Ἀνδρομάχης καὶ τοῦ Ὀρέστου τοῦ Εὐριπίδου καὶ τῆς Ἀνδρομάχης τοῦ Ρακίνα, μετ' ἀπαγγελίας τεμαχίων ἐκ τῶν τραγῳδιῶν τούτων","On Andromache and Orestes by Euripides and Andromache by Racine, with recitation of excerpts from these tragedies",,,"Literature, Classics, Theater Studies, Comparative Literature",False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Θ. Σαλτέλης,Th. Saltelis,Th. Saltelis,,Περὶ Σωκράτους ὡς διδασκάλου,On Socrates as a teacher,,διαλ. 2,"Philosophy, Education, Classics, History of Education",False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Δ. Ρόσφενδελ,D. Rosfendel,D. Rosfendel,,Ἐπεισόδια ἐκ τῆς νεωτέρας ἱστορίας,Episodes from modern history,,διαλ. 2,History,False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Ε. Ποπέσκος,E. Popeskos,E. Popeskos,,Ὁδοιπορικαὶ ἀναμνήσεις. Simon Houmanian. Ἐκ τῆς ἀνθρωπολογίας,Travel memories. Simon Houmanian. From anthropology,,,"Anthropology, Geography, Travel",False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Κ. Καλλιάδης,K. Kalliadis,K. Kalliadis,,"Περὶ τοῦ Ἱππολύτου τοῦ Εὐριπίδου καὶ τῆς Φαίδρας τοῦ Ρακίνα, μετ' ἀπαγγελίας τεμαχίων ἐξ ἑκατέρων τῶν τραγῳδιῶν","On Hippolytus by Euripides and Phaedra by Racine, with recitation of excerpts from each of the tragedies",,,"Literature, Classics, Theater Studies, Comparative Literature",False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Ν. Σπανδωνῆς,N. Spandonis,N. Spandonis,,Σημειώσεις ἐπὶ τῆς κοινωνίας τῶν Ἀθηνῶν,Notes on the society of Athens,,,"Sociology, History, Urban Studies, Ethnography",False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Γ. Παπαρρόδου,G. Paparrodou,G. Paparrodou,,Περὶ τῆς ἑλλην. ποιήσεως ἐν τῇ ἀρχαιότητι,On Greek poetry in antiquity,,,"Literature, Classics, Poetry, Philology",False
image_0237_right.png,Public Lecture,1888 - 1889,1888 - 1889,,,Ε. Ποπέσκος,E. Popeskos,E. Popeskos,,Περὶ τῆς ρωσικῆς μυθιστοριογραφίας κατὰ τὸν Vogüé,On Russian novel writing according to Vogüé,,,"Literature, Literary Criticism, Comparative Literature",False
image_0237_right.png,Public Lecture,1889 - 1890,1889 - 1890,,,Γ. Ἀκεστορίδης,G. Akestoridis,G. Akestoridis,,Περὶ ἐπιδημικῶν νοσημάτων καὶ τῆς ἀπ' αὐτῶν προφυλάξεως,On epidemic diseases and protection from them,,διαλ. 5,"Medicine, Public Health, Epidemiology",False
image_0237_right.png,Public Lecture,1889 - 1890,1889 - 1890,,,Π. Κούππας,P. Kouppas,P. D. Kouppas,,"Μεσαιωνικὴ ἀρχαιολογία. Τοπογραφία, διάγραμμα καὶ διακόσμησις ναῶν","Medieval archaeology. Topography, diagram and decoration of temples",,διαλ. 2,"Archaeology, Architecture, History, Topography",False
image_0237_right.png,Public Lecture,1889 - 1890,1889 - 1890,,,Α. Λεβάς,A. Levas,A. Levas,,Ἀρχαὶ ἠθικῆς,Principles of ethics,,,"Philosophy, Ethics",False
image_0237_right.png,Public Lecture,1889 - 1890,1889 - 1890,,,Γ. Μακρῆς,G. Makris,G. Makris,,Περὶ δημώδους χειρουργικῆς,On popular surgery,,,"Medicine, Folklore, History of Medicine",False
image_0237_right.png,Public Lecture,1889 - 1890,1889 - 1890,,,Δ. Ρόσενδελφ,D. Rosendelf,D. Rosendelf,,Περὶ τοῦ ρωμαϊκοῦ γερμανικοῦ κράτους,On the Roman Germanic state,,,"History, Political Science",False
image_0237_right.png,Public Lecture,1889 - 1890,1889 - 1890,,,Ε. Ποπέσκος,E. Popeskos,E. Popeskos,,Ἡ ρωσικὴ μυθιστορία κατὰ τὸν ἀκαδημαϊκὸν E. M. de Vogüé,The Russian novel according to the academician E. M. de Vogüé,,διαλ. 2,"Literature, Literary Criticism, Comparative Literature",False
image_0237_right.png,Public Lecture,1889 - 1890,1889 - 1890,,,Εὐγένιος Ζαλοκώστας,Evgenios Zalokostas,Evgenios Zalokostas,,Ἀναμνήσεις Ἰταλίας,Memories of Italy,,,"Geography, History, Travel",False
image_0237_right.png,Public Lecture,1889 - 1890,1889 - 1890,,,Δ. Οἰκονομίδης,D. Oikonomidis,D. Oikonomidis,,Θεωρητέος ὁ θάνατος ὡς τέρμα τοῦ βίου;,Should death be considered as the end of life?,,διαλ. 7,"Philosophy, Theology, Religion, Biology",False
image_0237_right.png,Public Lecture,1889 - 1890,1889 - 1890,,,Β. Ρίτσος,V. Ritsos,V. Ritsos,,Τὰ μικρόβια ἐν ταῖς σχέσεσιν αὐτῶν πρὸς τὰς νόσους. Ὑγιεινή,Microbes in their relations to diseases. Hygiene,,,"Medicine, Biology, Public Health, Epidemiology",False
image_0237_right.png,Public Lecture,1890 - 1891,1890 - 1891,,,Μ. Σέμολας,M. Semolas,M. Semolas,,Περὶ τῆς ἐπιρροῆς τῆς ὑγιεινῆς ἐπὶ τῆς θεραπείας τῶν νοσημάτων,On the influence of hygiene on the treatment of diseases,,,"Medicine, Public Health, Health, Epidemiology",False
image_0237_right.png,Public Lecture,1890 - 1891,1890 - 1891,,,Δ. Κόκκος,D. Kokkos,D. Kokkos,,Ἀπαγγελία ποιημάτων,Recitation of poems,,διαλ. 2,"Literature, Poetry, Rhetoric",False
image_0237_right.png,Public Lecture,1890 - 1891,1890 - 1891,,,Ν. Φωτιάδης,N. Fotiadis,N. Fotiadis,,Περὶ γάμου ὑπὸ θρησκευτικὴν καὶ φιλοσοφ. ἔποψιν,On marriage from a religious and philosophical point of view,,,"Theology, Philosophy, Sociology, Religion",False
image_0237_right.png,Public Lecture,1890 - 1891,1890 - 1891,,,Ε. Ἀμαξόπουλος,E. Amaxopoulos,Ev. Amaxopoulos,,Ἐκ τῆς ἱστορίας τοῦ νεωτέρου πολιτισμοῦ,From the history of modern civilization,,,"History, Sociology, Cultural Studies",False
image_0237_right.png,Public Lecture,1890 - 1891,1890 - 1891,,,Ν. Σαλαβάντας,N. Salavantas,N. Salavantas,,Περὶ τῆς θεραπευτικῆς μεθόδου τοῦ Κώχ,On the therapeutic method of Koch,,,"Medicine, Public Health, Biology",False
image_0237_right.png,Public Lecture,1890 - 1891,1890 - 1891,,,Ι. Σιώτης,I. Siotis,I. Siotis,,Περὶ τῆς ἐπιρροῆς τῆς ὑγιεινῆς ἐπὶ τοῦ κάλλους,On the influence of hygiene on beauty,,,"Medicine, Public Health, Aesthetics, Health",False
image_0237_right.png,Public Lecture,1890 - 1891,1890 - 1891,,,Ι. Ἀκεστορίδης,I. Akestoridis,I. Akestoridis,,Ποῖαί εἰσιν αἱ ἰατρικαὶ καὶ χειρουργικαὶ γνώσεις αἱ ἀπολύτως ἀναγκαῖαι εἰς πάντα οἰκογενειάρχην,What are the medical and surgical knowledge absolutely necessary for every head of a family,,διαλ. 3,"Medicine, Health, Public Health, Education",False
image_0237_right.png,Public Lecture,1890 - 1891,1890 - 1891,,,Χρ. Χατζηχρήστου,Chr. Chatzichristou,Chr. Chatzichristou,,Τὸ παραμύθι τῆς ζώσης φύσεως (ἀλληγορία),The fairy tale of living nature (allegory),,,"Biology, Literature, Folklore, Natural History",False
image_0237_right.png,Public Lecture,1890 - 1891,1890 - 1891,,,Κ. Μακρῆς,K. Makris,K. Makris,,Περὶ τῶν μικροβίων καὶ ἰδίᾳ περὶ τῶν μικροβίων τῆς φθίσεως μετὰ μικροσκοπικῶν παρατηρήσεων,On microbes and especially on the microbes of tuberculosis with microscopic observations,,,"Medicine, Biology, Natural Sciences, Public Health",False
image_0237_right.png,Public Lecture,1890 - 1891,1890 - 1891,,,Χρ. Χατζηχρήστου,Chr. Chatzichristou,Chr. Chatzichristou,,Ἑρμηνεία τοῦ παραμυθίου τῆς ζώσης φύσεως,Interpretation of the fairy tale of living nature,,,"Biology, Literature, Folklore, Natural History",False
image_0237_right.png,Public Lecture,1890 - 1891,1890 - 1891,,,Κ. Μακρῆς,K. Makris,K. Makris,,Περὶ τῶν παθογενῶν μικροβίων μετὰ μικροσκοπικῶν παρατηρήσεων,On pathogenic microbes with microscopic observations,,,"Medicine, Biology, Epidemiology, Public Health",False
image_0237_right.png,Public Lecture,1890 - 1891,1890 - 1891,,,Γ. Ἀκεστορίδης,G. Akestoridis,G. Akestoridis,,Περὶ δημώδους ἰατρικῆς,On popular medicine,,,"Medicine, Folklore, Ethnography, Public Health",False
image_0237_right.png,Public Lecture,1890 - 1891,1890 - 1891,,,Κ. Χρυσαφίδης,K. Chrysafidis,K. Chrysafidis,,Ἡ περὶ Ἁμλέτου παράδοσις,The tradition about Hamlet,,,"Literature, History, Drama, Literary Criticism",False
image.png,Public Lecture,1890 - 1891,1890 - 1891,,,Οδ. Ἀνδρεάδης,Od. Andreadis,Od. Andreadis,,Ἡ μεγαλοφυΐα τῶν ἑλλήνων ἐν τῇ μυθολογίᾳ αὐτῶν.,The genius of the Greeks in their mythology.,,,"Mythology, Classics, Religion, Cultural Studies",False
image.png,Public Lecture,1890 - 1891,1890 - 1891,,,Λ. Λιμαράκης,L. Limarakis,L. Limarakis,,Περὶ τῆς παρ' ἡμῖν ὑπὲρ τῶν πτωχῶν ἀρωγῆς ἐν σχέσει πρὸς τοὺς φιλοπτώχους θεσμοὺς ἀρχαίους τε καὶ νεωτέρους.,On the aid to the poor among us in relation to ancient and modern charitable institutions.,,,"Sociology, History, Economics, Classics",False
image.png,Public Lecture,1890 - 1891,1890 - 1891,,,Κ. Μακρῆς,K. Makris,K. Makris,,Περὶ προφυλάξεως ἀπὸ τῶν μολυσματικῶν ἀσθενειῶν.,On protection from infectious diseases.,,(διαλ. 2),"Medicine, Public Health, Epidemiology",False
image.png,Public Lecture,1890 - 1891,1890 - 1891,,,Κ. Καλλιάδης,K. Kalliadis,K. Kalliadis,,Τὰ κατὰ Πύραμον καὶ Θίσβην.,The story of Pyramus and Thisbe.,,,"Literature, Mythology, Classics",False
image.png,Public Lecture,1890 - 1891,1890 - 1891,,,Γ. Ἀκεστορίδης,G. Akestoridis,G. Akestoridis,,Ἀναμνήσεις ταξειδίου ἐκ Κων)πόλεως εἰς Παρισίους μετὰ πολυαρίθμων λεπτομερειῶν περὶ τοῦ παρισινοῦ βίου.,Memories of a trip from Constantinople to Paris with numerous details about Parisian life.,,,"Travel, History, Geography, Cultural Studies",False
image.png,Public Lecture,1890 - 1891,1890 - 1891,,,Χ. Ἄννινος,Ch. Anninos,Ch. Anninos,,Δημοσιογραφικαὶ ἀναμνήσεις.,Journalistic memories.,,,"Journalism, History, Biography",False
image.png,Public Lecture,1891 - 1892,1891 - 1892,,,Ἀν. Χρηστίδης,An. Christidis,An. Christidis,,Ἀρχὴ καὶ ἀνάπτυξις τῶν ἰατρικῶν καὶ φυσικῶν ἐπιστημῶν.,Origin and development of medical and physical sciences.,,,"History of Science, Medicine, History of Medicine, Physics",False
image.png,Public Lecture,1891 - 1892,1891 - 1892,,,Κ. Μεταξᾶς,K. Metaxas,K. Metaxas,,"Ἀναμνήσεις περιηγητοῦ, ἐκδρομὴ εἰς Βαβυλῶνα.","Memories of a traveler, excursion to Babylon.",,,"Travel, Geography, History, Archaeology",False
image.png,Public Lecture,1891 - 1892,1891 - 1892,,,Μ. Γεδεών,M. Gedeon,M. I. Gedeon,,Ὁ κατὰ καιροὺς τύπος τῆς ἐκλογῆς τοῦ Πατριάρχου Κων)πόλεως,The occasional press of the election of the Patriarch of Constantinople,,,"Theology, History, Journalism, Ottoman Greek History",False
image.png,Public Lecture,1891 - 1892,1891 - 1892,,,Γ. Ἀκεστορίδης,G. Akestoridis,G. Akestoridis,,Ὑγιειναὶ συνθῆκαι τῶν κατοικιῶν τῆς Κωνσταντινουπόλεως καὶ ἰδίως τοῦ Πέραν.,Sanitary conditions of the dwellings of Constantinople and especially of Pera.,,,"Public Health, Urban Studies, Architecture, Medicine",False
image.png,Public Lecture,1891 - 1892,1891 - 1892,,,Μ. Γεδεών,M. Gedeon,M. I. Gedeon,,Τὰ περὶ τοῦ Οἰκουμενικοῦ Πατριάρχου λαϊκὰ καὶ κληρικὰ συμβούλια κατὰ τοὺς μέσους χρόνους,On the lay and clerical councils of the Ecumenical Patriarch during the Middle Ages,,(δ. 2),"Theology, History, Byzantine Studies, Administration",False
image.png,Public Lecture,1891 - 1892,1891 - 1892,,,Θ. Βεγλερῆς,Th. Vegleris,Th. Vegleris,,Περὶ τοῦ διαζυγίου ὑπὸ νομικὴν καὶ κοινωνικὴν ἔποψιν.,On divorce from a legal and social point of view.,,,"Law, Sociology, Ethics, Women's Studies",False
image.png,Public Lecture,1891 - 1892,1891 - 1892,,,Δ. Ρόσενφελδ,D. Rosenfeld,D. Rosenfeld,,Περὶ Βερολίνου καὶ Βιέννης,On Berlin and Vienna,,,"Geography, Urban Studies, Travel, History",False
image.png,Public Lecture,1891 - 1892,1891 - 1892,,,Γ. Ἀκεστορίδης,G. Akestoridis,G. Akestoridis,,"Περὶ γυμναστικῆς παρὰ τοῖς ἀρχαίοις (Ὀλυμπιακοὶ ἀγῶνες) καὶ περὶ τῆς γυμναστικῆς τῶν καθ' ἡμᾶς χρόνων (χορός, ποδηλασία, ὁδοιπορία, κολυμβητική, σουηδ. γυμναστικὴ","On gymnastics among the ancients (Olympic games) and on gymnastics of our times (dance, cycling, hiking, swimming, Swedish gymnastics)",,(διαλ. 2),"Sports History, Physical Education, Classics, Sports Science",False
image.png,Public Lecture,1891 - 1892,1891 - 1892,,,Α. Βασακόπουλος,A. Vasakopoulos,A. Vasakopoulos,,Θαλασσοπορία καὶ γεωγραφικαὶ γνώσεις ἐν τῇ ἀρχαιότητι. Περίπλους τῆς Ἀφρικῆς ὑπὸ τοῦ Ἄννωνος.,Seafaring and geographical knowledge in antiquity. Circumnavigation of Africa by Hanno.,,,"Geography, History, Exploration, History of Geography",False
image.png,Public Lecture,1891 - 1892,1891 - 1892,,,Ν. Φωτιάδης,N. Fotiadis,N. Fotiadis,,Περὶ μορφώσεως τοῦ λαοῦ καὶ ἀνυψώσεως τῶν ἐργατικῶν τάξεων,On the education of the people and the elevation of the working classes,,(διαλ. 2),"Sociology, Education, Labor Studies, Political Science",False
image.png,Public Lecture,1891 - 1892,1891 - 1892,,,Φρ. Μαυρογορδᾶτος,Fr. Mavrogordatos,Fr. Mavrogordatos,,Ἱστορία φωτισμοῦ (μετὰ πειραμάτων).,History of lighting (with experiments).,,,"History of Science, Physics, Chemistry, History",False
